longitude,latitude,hcho,no2,aqi,hcho_index,no2_index,category
73.97626364724259,14.777286423766128,0.0001821806979473,5.208168746730101e-05,167.5,353.336936148065,43.532014932607865,Unhealthy
80.26447063607924,37.05550546993026,8.638378406953447e-05,6.416395634648349e-05,114.6,164.60792841743333,81.1824008637019,Unhealthy
93.6493683694601,33.64190739027608,5.697501008157551e-05,4.816030523719255e-05,61.5,106.66985391532637,31.312327072383113,Moderate
96.16465116499478,19.807852014835447,0.0002027229366228,5.679812378735633e-05,192.5,393.8070949961858,58.22922531959662,Unhealthy
90.05610723298203,22.862123980841822,0.0001942589356581,7.22733636884307e-05,214.7,377.1322101920972,106.45268073827282,Very Unhealthy
81.61194356225853,26.455385117319903,0.0002280546522856,8.746548696032482e-05,269.8,443.71297784388344,153.79389702961817,Very Unhealthy
94.09852601151988,33.28258127662827,5.804592546689992e-05,4.8402958316116696e-05,62.8,108.77965881252413,32.06847495819977,Moderate
73.70676906200674,18.370547560244216,0.0002011405166862,7.073908930649939e-05,217.3,390.6895776111398,101.67162320830556,Very Unhealthy
69.75418181188084,15.495938651061746,0.0001051137657157,4.585475666755149e-05,95.1,201.5077690052439,24.12784919841107,Moderate
86.10351998285613,15.675601707885647,9.392614983996324e-05,4.599206695388338e-05,86.5,179.46710446156777,24.555731190146247,Moderate
69.03552958458522,8.039921792869718,8.993939091667557e-05,3.944437297967862e-05,71.1,171.61281119473676,4.152013349347101,Moderate
87.18149832379956,9.567057775872904,8.96244299721033e-05,4.040790440128066e-05,72.7,170.99230825641797,7.154539633343106,Moderate
84.93571011350076,18.909536730715928,0.0001760235347895,5.730282367622028e-05,172.4,341.20674065251984,59.801955225305676,Unhealthy
87.90015055109518,29.86898319697409,5.338414162950431e-05,4.863349482797539e-05,59.5,99.59550243135939,32.786865579156995,Moderate
74.1559267040665,33.192749748216315,0.0001941077726821,6.96469175959745e-05,209.7,376.8344047899055,98.26823210556859,Very Unhealthy
87.18149832379956,22.32313481037011,0.0002072989309235,9.158072559144535e-05,261.1,402.8222378519786,166.617674104071,Very Unhealthy
73.97626364724259,28.97066791285457,0.0001523087114785,8.787381649988882e-05,210.8,294.4862891179002,155.0663206865804,Very Unhealthy
89.15779194886251,20.885830355778875,0.0001569729783243,5.599937462246753e-05,154.9,303.6753372611622,55.74018831661965,Unhealthy
94.54768365357964,17.023074634064933,0.0001534296558097,4.735358451202414e-05,136.0,296.6946557842689,28.798449344207796,Unhealthy
77.74918784054458,15.22644406582589,0.0001647096047899,6.301188596111263e-05,174.1,318.9172253025485,77.59235539602216,Unhealthy
76.4017149143653,11.363688344111946,0.0002263412861386,5.29486820795892e-05,203.9,440.3374840026604,46.233716250401955,Very Unhealthy
95.80532505134695,10.73486764522828,0.0001098550275314,4.218005706543511e-05,91.9,210.8485045430291,12.67686597795813,Moderate
